ID,rrp,rrpla,tt0,tt0_Myr,mmpla,mmice,mmgas,Mp,Mp_earth,Mp_jup,Mp_Ms_ratio_q,log_Mp_Ms_ratio_q,transit_prob_rrpla,Rp_earth,Rp_m,Rp_jup,Rp_jup_err1,Rp_jup_err2,log_Rp_jup,log_Rp_jup_err1,log_Rp_jup_err2,gp_cgs,log_gp_cgs,G1,gas_frac,IceRock,cluster_map,pred3D_conf_margin
D24-4706,652456650342.411,15000798977.611404,31394278539312.246,0.994824655211811,1.973868171438737e+25,9.508491075407358e+24,4.2117836417774146e+24,2.395046535616478e+25,4.008982852292321,0.0126187910201078,1.2041460711998384e-05,-4.919320826975062,0.0463775296928068,1.4664322122038218,9352904.649435977,0.1308244929423708,0.0093255325792996,-0.0094138391485302,-0.8833109398503428,0.0299041210327671,0.0324322623653966,1827.3707376738496,3.261826666122141,0.6717091382885011,0.1758539376644435,0.9294539477277415,B,35.09527831348717
D24-4883,426233337819.9437,15060169764.099636,19036714126855.555,0.6032370689423643,2.2029813372290163e+25,1.0919689383928905e+25,2.8085945024785423e+24,2.4838407874768707e+25,4.15761237902459,0.0130866216410794,1.2487887317631328e-05,-4.903511028711791,0.0461946983930026,1.481607124247284,9449690.23844918,0.1321782890176408,0.0098063912005029,-0.0094443639880342,-0.8788398741557577,0.0310813618088985,0.0321955026712454,1856.4973472381407,3.2686943329962417,0.7856099727563919,0.11307465907795008,0.9828593628089255,B,36.275451939523315
D24-4909,803002320326.6443,14992968001.28559,35648610154277.25,1.1296362890168217,1.865039921238548e+25,9.17592851367814e+24,5.544190733582519e+24,2.4194589945968e+25,4.049845995441732,0.0127474130379178,1.2164198062326796e-05,-4.914916517114282,0.0464017531378941,1.470457358484722,9378577.032415558,0.1311835874281816,0.0095321525273345,-0.0094227031901747,-0.8821204967838825,0.030463175551245,0.0323717098943123,1835.9045148319726,3.2638500898500005,0.6364467560601452,0.22915001849438046,0.9684898297199934,B,34.47613714552278
D24-5166,857870632791.0416,15007582222.978846,36559546348817.49,1.1585021151423902,1.8329127494735565e+25,9.08679962303062e+24,6.167852558531394e+24,2.449698005326696e+25,4.100461995458297,0.0129067334316475,1.2316229287715918e-05,-4.909522234557499,0.0463565676111892,1.4756449961639246,9411663.785533512,0.1316463910022591,0.0096536798033471,-0.0094496487332804,-0.880591042287408,0.0307334217614189,0.0323493298213197,1845.8034925874306,3.266185463413835,0.6291403935110259,0.251780119227751,0.9831721779584915,B,34.206025226198165
D24-5835,1063912920930.5208,14965760258.052437,38744032068680.29,1.2277242904618948,1.6654284046323232e+25,8.327022420520939e+24,7.227450742662157e+24,2.3881734788985387e+25,3.997478288136552,0.0125825789193811,1.2006905374049969e-05,-4.920568912010537,0.0464861114974545,1.4652362669562482,9345276.91064695,0.1307177993432405,0.0092540993591455,-0.0094107201256708,-0.8836652721728296,0.0297061259689886,0.0324485817387063,1825.102440082414,3.2612872457316398,0.6119591688965874,0.30263508101578807,0.9999712744366512,B,34.32248280421137
D24-7038,567989570788.8251,14974121288.019987,29103344213842.824,0.9222293271301627,2.038886308001303e+25,1.0194391522950136e+25,3.83767334797592e+24,2.422653642798895e+25,4.055193402964238,0.0127642446933556,1.2180259642025618e-05,-4.914343453911917,0.0464601552651101,1.4707605049277817,9380510.500429392,0.1312106319648267,0.0095432806089314,-0.0094084241674544,-0.8820309727608353,0.0304914486506583,0.0323138668115532,1837.5709012945863,3.264244105006272,0.6915002745430212,0.15840784172277514,0.9999921492632246,B,35.26329672399915
D24-7086,312340836160.0313,14967815895.081694,7576730660318.517,0.24009210650741872,2.3195494150233163e+25,1.0330654217248262e+25,1.5788592966564598e+24,2.477435344688962e+25,4.146890537124572,0.0130528732596889,1.2455682979833896e-05,-4.904632453896975,0.046479727227845,1.480276823966948,9441205.583261194,0.1320596092326581,0.0097765884168006,-0.0094356948163669,-0.8792299921482074,0.0310170723130321,0.0321948322352559,1855.0394238124718,3.2683531437959568,0.9084305465062086,0.06372958632568,0.8030145941233909,B,38.446712800971326
D24-7464,352476412451.40466,15099391034.89957,13068862796978.195,0.41412727194014104,2.2485624788875736e+25,1.0829503411228558e+25,2.0362503964695023e+24,2.4521875185345236e+25,4.104629102699145,0.0129198499395918,1.232874569398956e-05,-4.9090811055525565,0.0460747058203878,1.4760947774518254,9414532.490587745,0.1316865172409184,0.009658675654493,-0.0094585409596545,-0.8804586881180761,0.0307397309790069,0.0323706906399181,1846.5534538358597,3.2663618840801134,0.8473419822145463,0.08303811927427174,0.9290829307934442,B,37.394125284994615
D24-7549,304271328276.7954,14962745527.757015,6905299172968.83,0.21881572657517778,2.2744085865786326e+25,9.681417309660498e+24,1.3469331956788358e+24,2.409101906146516e+25,4.032509635008061,0.0126928446056191,1.2112126224969916e-05,-4.91677961187618,0.0464954776320578,1.4690648972909963,9369695.914921977,0.1310593620953669,0.0094215227349711,-0.0094225519605746,-0.882531950214279,0.0301491842242211,0.032403027322361,1831.5125628181092,3.262809901948896,0.9161947839961001,0.055910179317956936,0.7411515700687613,B,38.96973383751657
D24-7709,448451117770.4364,15014422715.424929,22469329591202.367,0.7120100892083798,2.1271957164335857e+25,1.0635952246752966e+25,2.768221420102187e+24,2.4040178584438043e+25,4.023999629144997,0.0126660582636659,1.2086565401929635e-05,-4.917697093589577,0.0463354478014848,1.468141654148101,9363807.470156588,0.1309769970088483,0.0093749403061686,-0.009413280768562,-0.8828049711330314,0.0300233828267866,0.0323910607399111,1829.946791225539,3.2624384620730034,0.7521616367192139,0.11514978602921623,0.9999950478746172,B,36.232391102056845
D24-7942,585264168415.1704,15092697268.130846,29195477389555.49,0.9251488512927311,2.0400280735645823e+25,1.006831879454397e+25,3.970746505974806e+24,2.437102724162063e+25,4.079379204181418,0.0128403726246684,1.2252904596088805e-05,-4.911760947991202,0.0460951404272192,1.473439773959261,9397598.878312169,0.1314496570009534,0.0095894225723306,-0.0093976311370713,-0.881240542785367,0.0305800078625936,0.0322144648239552,1841.8139201418658,3.2652457509760495,0.6906932051824626,0.16292897573039514,0.9744827605772457,B,35.06905764217184
D24-8558,576015014365.2338,15078101441.285751,28710891940652.266,0.9097932650344851,2.0625659715939227e+25,1.0312788837896529e+25,4.094695138950693e+24,2.472035485488992e+25,4.13785190567606,0.0130244230004688,1.2428534366460491e-05,-4.905580082467591,0.0461397612099282,1.479425604015115,9435776.502408404,0.1319836695351704,0.0097588021311157,-0.0094399789939618,-0.8794798011389117,0.0309798027383199,0.0322292434009202,1853.1267842905934,3.2679051332067504,0.6949486604417845,0.16564062947262764,0.9999920448779841,B,34.958408626386046
D25-0060,394214731105.8215,15029122634.770409,19679422227858.246,0.6236032596857254,2.1762317054253167e+25,1.0569947085010978e+25,2.312972149020368e+24,2.407528920327354e+25,4.0298766702275675,0.0126845570091009,1.2104217799534206e-05,-4.917063270354594,0.0462901273019406,1.4687798251349855,9367877.72471094,0.1310339300160988,0.0094054111197886,-0.0094310574222109,-0.882616233269638,0.0301050165969902,0.0324399324438198,1831.027258036607,3.2626948095812,0.7792360176222141,0.09607245543309492,0.9443886428038302,B,36.62047509102451
D25-0784,328902004151.81366,14996097400.770847,13786434777045.863,0.43686575585741194,2.231447423633237e+25,1.0778954952639362e+25,1.774203435360186e+24,2.408867767169256e+25,4.032117718136748,0.0126916109966767,1.2110949055652369e-05,-4.916821822713025,0.046392069977102,1.4690259356033446,9369447.417278131,0.1310558862149349,0.009428562139975,-0.0094224270392565,-0.8825434684735272,0.0301717189248234,0.0324034735588687,1831.4317024084673,3.262790727630547,0.8396700160656196,0.07365300244127199,0.934414367273162,B,37.62836600065587
D25-1385,602118858715.6786,15048444712.547413,34376229140467.996,1.0893169677183308,2.0496308439207576e+25,1.0052941590674423e+25,4.259528408195385e+24,2.475583684740296e+25,4.143791109672083,0.013043117411698,1.2446373477829544e-05,-4.904957171298928,0.0462306911637137,1.4800541430485403,9439785.324363591,0.1320397432490851,0.0097516950790042,-0.0094383647144906,-0.8792953288253218,0.0309453368294678,0.032209317741045,1854.2107718953805,3.2681590997482326,0.6467944143834087,0.17206158024273116,0.9626150011273837,B,34.28401917214994
D25-2259,840446498548.4543,15007581108.891497,44707607391286.88,1.4166985889702286,1.8517311294613345e+25,9.162104635814764e+24,6.105121407895947e+24,2.462243270250929e+25,4.1214610663367965,0.0129728307178658,1.2379302515087627e-05,-4.907303824005885,0.0463565710524676,1.4780030777063922,9426703.62961137,0.1318567620098943,0.0096840719082375,-0.009482755509287,-0.8798975933769485,0.030779343392663,0.0324132276386639,1849.3409064839889,3.2670169761445296,0.5674064235827084,0.24794956215978484,0.9793588714791025,B,33.31551139898344
D25-4286,440956470855.2233,15032125427.90893,24717308316141.195,0.7832442364483102,2.1455505226232403e+25,1.0722284368612504e+25,2.766910270685087e+24,2.422241549691749e+25,4.054503615030881,0.0127620734967953,1.2178187781255653e-05,-4.914417333637188,0.0462808804607464,1.470690255035226,9380062.446614671,0.1312043647766837,0.0095384274768028,-0.0094116596257601,-0.8820517170419311,0.0304778799636046,0.0323270062176683,1837.433854102811,3.2642117138431916,0.7310322558330017,0.11422932907071964,0.9989810617751679,B,35.80111120840464
D25-6605,477134209196.08545,15057198188.42962,26547451066589.684,0.8412379606367304,2.153567609005842e+25,1.0767642056227246e+25,3.248911487527757e+24,2.4784587577586177e+25,4.14860359170871,0.0130582653201191,1.2460828344688878e-05,-4.904453086603813,0.0462038150321084,1.4804945116703916,9442593.995433755,0.1320790297576478,0.0097779348295904,-0.0094331619367432,-0.8791661300272686,0.0310167927361959,0.0321809494141062,1855.2600243409636,3.268404786847242,0.7142693233070112,0.13108596127965813,0.9999635980344513,B,35.22508902609166
D25-6775,388045992355.90625,14963985114.98372,17554636506077.629,0.5562728631479462,2.24611213532244e+25,1.0873519159133062e+25,2.4658273243603373e+24,2.4926948677584734e+25,4.172432907767522,0.0131332711683797,1.2532402552832947e-05,-4.9019656636094995,0.0464916260377312,1.4830722116197037,9459034.565710468,0.1323089935336886,0.009884410021259,-0.0094384495532003,-0.8784106342002278,0.0312900838560334,0.0321415847848185,1859.4359282157966,3.2693812181874735,0.8005076858664915,0.09892214872563619,0.938375254604236,B,36.568785262211684
D25-6893,361061364194.0879,14979846619.55284,16335881325422.363,0.5176528419595395,2.2257489633682352e+25,1.0680419367850215e+25,2.1023283606130485e+24,2.43598179942954e+25,4.077502928307623,0.0128344668041598,1.2247268976518552e-05,-4.91196074400631,0.0464423980878361,1.473313336128409,9396792.457826992,0.1314383771306858,0.0095767908323715,-0.0093860418880126,-0.8812778117727746,0.0305436407995571,0.0321760949836078,1841.2827857484822,3.2651204929357567,0.8129699461003751,0.08630312267133412,0.9225494121230099,B,37.062960297617366
D25-7337,439970178310.305,15097276152.377968,23301556526159.777,0.7383817694045104,2.184305889254544e+25,1.089848616408306e+25,2.900121273240943e+24,2.4743180165786382e+25,4.141672552942048,0.0130364489809201,1.24400101386558e-05,-4.905179265693394,0.0460811601363217,1.479800594227015,9438168.189979902,0.1320171234540914,0.0097562481023049,-0.0094403492671287,-0.8793697344054093,0.0309644019795075,0.0322220776145232,1853.8979171291921,3.268085816513943,0.7442690317015517,0.11720891388290836,0.9957890942366833,B,35.65605853106047
D25-7549,304271328276.7954,15019757176.107574,6905299172968.83,0.21881572657517778,2.3227454002662417e+25,9.679320508005951e+24,1.388652542114488e+24,2.4616106544776907e+25,4.120402153389057,0.0129694976526748,1.237612194307537e-05,-4.907415420143868,0.0463189911689566,1.4779672128294887,9426474.88342648,0.1318535624045554,0.0096732896886766,-0.0094886570606025,-0.879908131993107,0.0307469789880536,0.0324349894203945,1848.9554931807345,3.2669264572388648,0.9161947839961001,0.056412355040327655,0.7144394105522789,B,38.59350157568904
D25-7988,665976250250.7637,14989641501.014215,37137228646275.02,1.1768077625128344,1.999141298623075e+25,9.662479887406862e+24,4.671421499420957e+24,2.4662834485651704e+25,4.128223776514296,0.012994117221102,1.2399615126018956e-05,-4.906591794776495,0.0464120506119461,1.4786810785300857,9431027.918864883,0.1319172483475757,0.0097166828294862,-0.0094786496453691,-0.8796984161865165,0.0308657257384188,0.0323832333176352,1850.6770995344323,3.267330650993056,0.6245504893757656,0.18941137938296135,0.9354770521756105,B,34.0677258267085
D25-8237,436664699533.8792,14967670501.70095,24081540288996.85,0.7630979633748083,2.1527458705550195e+25,1.0743384684344552e+25,2.755819634098283e+24,2.428327833964848e+25,4.0646912288923165,0.0127941403264744,1.2208787501080182e-05,-4.913327465271963,0.0464801787239329,1.4719117736703031,9387853.292469194,0.131313339848783,0.0095546158306031,-0.0094147826491324,-0.8816911525972302,0.0305033646252151,0.0323102820956141,1838.9945971873747,3.2645804533190144,0.7369470863629846,0.11348630920227619,0.9962269048987349,B,35.91763000516792
D25-8891,309287110421.4722,15065729883.055164,8969332188834.83,0.2842209860329946,2.2895546211854763e+25,1.0110562988228798e+25,1.4764331159626454e+24,2.437197932781741e+25,4.079538570489339,0.0128408742506941,1.2253383271904178e-05,-4.9117439820381055,0.0461776498981621,1.4734438817452795,9397625.077771394,0.1314500234679599,0.0095891060904259,-0.0093982644861449,-0.8812393320223989,0.0305789510161863,0.0322166252273323,1841.8756031198668,3.2652602954032095,0.8925360317690798,0.06057912228234542,0.7908155068631626,B,38.27260927609529
D24-1058,482014718057.3408,15036676853.889406,22129879324302.137,0.7012535593423498,2.2182233625657797e+25,1.109108687923713e+25,3.6826572755805145e+24,2.586489090123831e+25,4.3294317065445265,0.0136274451534448,1.3003967270607497e-05,-4.8859241322405405,0.046266871780253,1.5031176913525512,9586884.635446573,0.1340973064880906,0.0105054735150631,-0.0098808991561652,-0.8725799454079636,0.0327565878023237,0.0332410904495593,1878.2844885045442,3.273761371971904,0.7554048685436402,0.14238054549088405,0.9999946022548518,B,35.238205822185535
D24-3411,526296904674.4195,15098959274.898882,25377933981633.117,0.8041782005486195,2.145621214993671e+25,1.0728071100645065e+25,3.916550237455658e+24,2.537276238739237e+25,4.2470560723431365,0.0133681572114817,1.2756542175662328e-05,-4.894267030751242,0.0460760233426524,1.4920738235540445,9516446.846627695,0.1331120523503006,0.0101427762127731,-0.0095831676987222,-0.8757826204662756,0.0318918897301844,0.0324488593627395,1869.9234310973623,3.271823823577827,0.7249364521185306,0.1543604191635743,0.9999934798912263,B,35.015070228217105
D24-3995,412339594133.168,14973871246.442833,16861376315851.826,0.5343047733621006,2.2732519349189535e+25,1.1152051872807292e+25,2.932756937374328e+24,2.5665276286563862e+25,4.2960189291560145,0.0135222741235847,1.2903607987211596e-05,-4.889288839324682,0.0464609310812171,1.4980529531991778,9554581.735504355,0.1336454671222564,0.0104744089475891,-0.0096911955977254,-0.8740457667029962,0.0327696466994237,0.0326927359360524,1876.412457122396,3.2733283074778274,0.8075729322848151,0.11426944735092014,0.9630053273368555,B,36.24367548110061
D24-4081,956671004443.1989,14973092285.397284,37336804360694.266,1.183131935276899,1.7903341570491345e+25,8.951571209542314e+24,7.7344076481557e+24,2.5637749218647047e+25,4.291411271575616,0.013507770926579,1.2889768335166942e-05,-4.889754888051002,0.0464633481674651,1.497485687020969,9550963.71181974,0.1335948597300361,0.0104063268868022,-0.0096828164509811,-0.8742102516945122,0.0325763225329683,0.0326762298595628,1875.8202882526352,3.273191228734541,0.6229725799337215,0.30168044714823294,0.9999777528467905,B,33.53303417804184
D24-4619,484746918600.9329,14984106475.87792,22480868060468.12,0.7123757212357125,2.211826049344692e+25,1.1059100011700764e+25,3.7089447546533863e+24,2.5827205248100302e+25,4.323123639667287,0.0136075896986829,1.2985020235344548e-05,-4.886557369246721,0.0464291949019428,1.5019806023492372,9579632.281783435,0.1339958636180752,0.0105008996292663,-0.009849024099735,-0.8729086078708025,0.0327667268003054,0.0331557241968596,1878.3886694743192,3.2737854598914016,0.7520516390095009,0.14360612071746298,0.9999945321305816,B,35.26525740800663
D24-5134,396033559194.35675,14971861671.405624,16194719548107.014,0.5131796951639863,2.245856642947896e+25,1.0914295568322227e+25,2.587434325675615e+24,2.5046000755154577e+25,4.192360609814632,0.0131959961829054,1.2592257795452277e-05,-4.899896393784539,0.0464671672280207,1.485512629342836,9474599.549948609,0.1325267099808175,0.0099421194498154,-0.0094902874687815,-0.8776965834007842,0.0314164394150695,0.0322697217903448,1862.1831234387262,3.2700223864135465,0.8144258617805793,0.1033072845030203,0.9454296160917189,B,36.71419768615165
